type,url,tags,text,createdAt,location,authorUserName,university
tweet,https://x.com/PnrSnmzfb/status/1949032449368859105,0,Ay nolur bu sınavı geçeyim bıktım YTÜ kampüsüne gitmekten🫠🥲,Sat Jul 26 09:02:01 +0000 2025,"İstanbul, Türkiye",PnrSnmzfb,YTU
tweet,https://x.com/AysemKayaalp/status/1947772206836305934,0,"Mühendislik araştırmaktan çok yorulduğum için araştırmayı bırakıyorum, eczacılık yazıcam. Batsın ytü sü de çift anadalı da iş bulması da…  Gerçekten bıktım. Ytü de de okumam yani ne var. Ben de İstanbul ünide eşit ağırlıkçılarla ortam yaparım illa mühendis çevre mi yapıcaz",Tue Jul 22 21:34:16 +0000 2025,,AysemKayaalp,YTU
tweet,https://x.com/scared0fb00bs/status/1946457417358709221,0,EN KÖTÜ YTÜ YAZARSINIZ GENÇLER ÜZÜLMEYİN,Sat Jul 19 06:29:46 +0000 2025,,scared0fb00bs,YTU
tweet,https://x.com/e_kelesss/status/1943616731152290101,0,1 senede Yıldız Teknik Üniversitesinin en altından en üstüne her biriminden nefret ettik amk,Fri Jul 11 10:21:54 +0000 2025,bayrampaşa,e_kelesss,YTU
tweet,https://x.com/cayiseviyoru/status/1968966038470455566,1,bir haftalık üni deneyimime dayanarak söylüyorum o yüzden pek de güvenmeyin şu anlık okuldan memnunum ama itü ve ytü çok içimde kaldı Allah kahretmesin ya orada okuyan birilerini görünce falan içim gidiyo napıcam of,Fri Sep 19 09:10:59 +0000 2025,,cayiseviyoru,YTU
tweet,https://x.com/rguendogdu/status/1967988504442581004,1,"Gençlere biraz vizyon katabilmek, yollarına küçük de olsa dokunabilmek çok güzel bir duygu. 🌟 Bugün bir öğrencimiz Bingöl Eczane Hizmetleri’nden YTÜ Kimya Mühendisliği’ne dikey geçiş kazandı. Gurur 👏✨",Tue Sep 16 16:26:37 +0000 2025,"Bingöl, Türkiye",rguendogdu,YTU
tweet,https://x.com/nurzdmr18/status/1967845454244454796,1,"son (inşallah) güz döneminde istediğim bütün dersleri alabildim , teşekkürler ytü.",Tue Sep 16 06:58:11 +0000 2025,,nurzdmr18,YTU
tweet,https://x.com/janusblau/status/1967329022846894330,1,Yaprak dökümü neclayı ytü mimarlık okuo die seviyorum,Sun Sep 14 20:46:04 +0000 2025,,janusblau,YTU
tweet,https://x.com/haldousuxley/status/1963898939146461412,0,İstanbul üni siyasal fakültesi o kadar iyi ki cayır cayır yanıyorum burada okumadıgım icin ytü iktisat fakültesine dönmek istemiyorum 💔💔💔,Fri Sep 05 09:36:09 +0000 2025,denizli adalet ortaokulu,haldousuxley,YTU
tweet,https://x.com/herhangibireso/status/1960812739397386436,1,Asla bir hedefim falan yok ama yıldız teknik de kimya mühendisliği okumak kulağa harika gelmiyo mu ya,Wed Aug 27 21:12:41 +0000 2025,,herhangibireso,YTU
tweet,https://x.com/biseydiimmii/status/1960036628174709185,0,YTÜ bizim eve o kadar uzak ki iyi ki tutturamamışım,Mon Aug 25 17:48:42 +0000 2025,,biseydiimmii,YTU
tweet,https://x.com/ayhanalkis/status/1953018063181189371,1,"Bircok mezunumuza ve Bendenize Ulusal ve Uluslarası bilim ve teknoloji alanında degerli bir kariyer kazandıran; 
YTÜ 
DİPLOMA larına
sahip olmaktan  onur ve gurur duyuyorum.
Üniversitelerimiz ve Ülkemizi yönetenlerin sorumsuzluğu, basiretsizligi ve de aymazlığı sonucu",Wed Aug 06 08:59:26 +0000 2025,,ayhanalkis,YTU
tweet,https://x.com/HKN_DNZ_ZDMR/status/1952378512905826714,0,Sahte diploma konusu sayesinde Yıldız mezunu olduğumuzu söylemeye de utanır hale geldik. Teşekkürler Yıldız Teknik Üniversitesi...,Mon Aug 04 14:38:05 +0000 2025,,HKN_DNZ_ZDMR,YTU
tweet,https://x.com/YakisikHarun/status/1948064851609124902,1,"Türkiye’den 11 üniversitenin QS 2026 Dünya Üniversiteleri Sıralaması’nda ilk 1000’e girmesi gurur verici. 🎓🌍
ODTÜ (269) ve İTÜ (298) ilk 300’de yer alırken; Koç (323), Boğaziçi (371), Sabancı (404), Bilkent (415), Hacettepe (571), İstanbul (628), Ankara (697), YTÜ (736) ve Gazi (915) gibi köklü kurumlarımız da listede.

Bilime, araştırmaya ve nitelikli eğitime yapılan her yatırım meyvesini verir.
Daha iyisi neden olmasın? 🇹🇷📚 #QS2026 #Eğitim #Üniversiteler #Türkiye",Wed Jul 23 16:57:08 +0000 2025,,YakisikHarun,YTU
tweet,https://x.com/unsuzmatmuh/status/1948008324454392012,1,AkademiLink ytü bölümü tek kelimeyle muhteşem olmuş,Wed Jul 23 13:12:31 +0000 2025,,unsuzmatmuh,YTU
tweet,https://x.com/couchpotatuo/status/1942546051145294134,0,"Kombinimi yapmak için günler harcadım, salak yildiz teknik yüzünden sadece 10 kişi gördü sunumumu ve kombinimi kendisiyle mükemmel uyumunu.
Alacağın olsun yildiz teknik.",Tue Jul 08 11:27:24 +0000 2025,,couchpotatuo,YTU
tweet,https://x.com/utkuwankenobi/status/1932796106720608433,1,"Yardım sever iş insanı Tunç Holding sahibi sayın Dinçer Azaphan YTü bahar feste Yalını getireceğini açıkladı

teşekkürler yüreği güzel insan🙋‍♂️🌹",Wed Jun 11 13:44:36 +0000 2025,ytü inşaat fuck,utkuwankenobi,YTU
tweet,https://x.com/gribirkoridor/status/1970986324435079554,0,Ytü denilen üniversite benim hazırlık sınav sonucumu uyandığımda açıklamamış olursa gtüye geçiyom,Wed Sep 24 22:58:53 +0000 2025,✨,gribirkoridor,YTU
tweet,https://x.com/tinuviell_/status/1970009408693535088,0,"ders ekle sil niye başlamadı gözüküyor, neden normal ders seçim günlerimizde sistem çöküyor? ytü'den giderek soğuyorum ama",Mon Sep 22 06:16:58 +0000 2025,938,tinuviell_,YTU
tweet,https://x.com/SuAragats/status/1968750097002340727,0,"Ders seçimi yapmaya çalışıyorsun ucunda mezuniyetin, uzayan okulun, ailene yüklenen belki yine dönem masrafların var; hocalarına yazıyorsun yardım bekliyorsun, hocan sana ODTÜ'yü kazansaydın diyor. YTÜ'den ders çıkmaz komşuya gidiyoruz. #YTÜ",Thu Sep 18 18:52:55 +0000 2025,"İstanbul, Türkiye",SuAragats,YTU
tweet,https://x.com/hazalca__/status/1968280858076615010,1,ders seçme kaosunu bile özledim desem ytü kardeşcanlar beni öldürür mü,Wed Sep 17 11:48:20 +0000 2025,ytü 🧪,hazalca__,YTU
tweet,https://x.com/_mervecosar/status/1968220016316408005,0,ytü ders seçimi. dünya üzerindeki en kanser sistem.,Wed Sep 17 07:46:34 +0000 2025,"İstanbul, Türkiye",_mervecosar,YTU
tweet,https://x.com/H_Talebesi/status/1967835161418142211,0,"İnce düşünmede, istisnasız her dönem ders seçiminden itibaren öğrencileri mücadeleye tabi tutup rahat olmayacaklarımesajını veren YTÜ gibi ol",Tue Sep 16 06:17:17 +0000 2025,,H_Talebesi,YTU
tweet,https://x.com/Qeslanfrog/status/1963949116527870262,0,YTÜ GEMİ İNŞAAT BÖLÜMÜ STAJ OFİSİ KAZANDIĞINIZ HER PARA HARAM ZIKKIM OLSUN SAAT 11DE İŞE GEL NE ZAMAN ÖĞRENCİ ARASA TELEFONU AÇMA 1DE ÖĞLEN OFİSTEN ÇIK SONRA PAZARTESİNE KADAR DÖNME BÖYLE İŞ Mİ OLUR AMINA KOYİM BELEŞE PARA KAZANIYOR PİÇLER BOĞAZLARINDA KALSIN YEDİKLERİ HER LOKMA,Fri Sep 05 12:55:32 +0000 2025,Erdal Bakkal Gallifrey Şubesi,Qeslanfrog,YTU
tweet,https://x.com/reyyankimki/status/1955493427656765517,1,"üniversite, yurt, müfredat ve linkedin profili incelemekten ekran sürem 25 saate çıktı. hayvan gibi çalışıp itü ytü gtü ankara yazıp geçecektim hiç böyle şeylerle uğraşmama gerek kalmayacaktı.",Wed Aug 13 04:55:39 +0000 2025,bursa,reyyankimki,YTU
tweet,https://x.com/mehmetgallagher/status/1954292678851465594,1,"yatay geçiş yapmak istiyorum en olası en istediğim yer ise ytü

ytünün yatay geçiş şartlarının hepsini karşılıyorum ama bir tanesi hariç

o da tüm dersler minimum cc olacak benim 1 tane dd var o dersi de vize 5 final 1 büt 65 diye verdim 

o dersi güzde alıp cc yaparsam ++",Sat Aug 09 21:24:18 +0000 2025,sarachane,mehmetgallagher,YTU
tweet,https://x.com/Cessssy_0/status/1951277777941823522,1,31k ile YTÜ türkçe iktisat gelir mi ya 46kdan 25lere çekecek gibi baya talibi var marmara ve iü iktisattan da bir türlü emin olamıyorum herkes farklı bir şey söylüyor staj imkanları falan bilen varsa aydınlatabilir mi,Fri Aug 01 13:44:09 +0000 2025,türkiye,Cessssy_0,YTU
tweet,https://x.com/arizalicelaut/status/1968563444157686057,0,ulan ytü obs ben senden daha büyükmüşüm onu anladım ezik,Thu Sep 18 06:31:13 +0000 2025,,arizalicelaut,YTU
tweet,https://x.com/bevcajunwrap/status/1967535203058119014,0,"ytü burs basvurusunda yanlis bisi yapinca silip tekrardan baslama isinin sacmalik,,,,,,,, abi su siteye bi geri tusu koyamadiniz mi",Mon Sep 15 10:25:22 +0000 2025,she/her | infp | 22,bevcajunwrap,YTU
tweet,https://x.com/ytunocontext/status/1952868103995670795,0,"Sahte diploma olayındaki üniversitelerin ortak bir özelliği de hepsi aynı öğrenci otomasyonunu kullanıyor. YTÜ’de iki sene önce okulun 20 yıldır kullandığı USİS sistemini silip OBS’yi kullanmaya başladı.

OBS kullanmayan İTÜ-ODTÜ’de sahte diploma olayı yok.

@fevzickr @ismailari_",Tue Aug 05 23:03:33 +0000 2025,Yıldız,ytunocontext,YTU
tweet,https://x.com/Gamzeedmiir/status/1941102653553234185,0,Yıldız teknik öğrenci işleri yerine tayyibi arasam daha kolay ulaşırdım,Fri Jul 04 11:51:51 +0000 2025,,Gamzeedmiir,YTU
tweet,https://x.com/metebey_01/status/1972957974479208534,1,ytü kütüphanede yt shorts izledim beleş internet,Tue Sep 30 09:33:31 +0000 2025,,metebey_01,YTU
tweet,https://x.com/liberallerIST/status/1971568147858616425,0,"Yıldız Teknik Üniversitesi Rektörlüğünün, kulüplerin Cevizlibağ KYK yurdu ile ilgili ""Güvenli Yurt İstiyoruz"" bildirisi üzerine, 11 öğrenci kulübünü ""siyasi itisaklı"" göstererek kapatmasının karşısındayız. Seçilmiş LDP İstanbul İl Başkanlığı olarak keyfi devlet bürokrasisi karşısında haklarını arayan Yıldız Teknik Üniversitesi öğrencilerinin yanındayız. Güvenli yurt talebi siyasi değildir. Özgür düşüncenin hakim olması gereken üniversitelerin yasakçı zihniyetle yönetilmesini kabul etmiyoruz.
#YTÜKULÜPLERİAÇ",Fri Sep 26 13:30:51 +0000 2025,"Mecidiyeköy, İstanbul",liberallerIST,YTU
tweet,https://x.com/marksistfikir2/status/1970912224890737088,0,"Kulüplerimizden Elinizi Çekin!
İktidar kuklası kayyum rektörlerin kampüs hayatını bitirme çabası öğrencilerin birliğinden, bizleri mahkûm etmeye çalıştıkları sömürü, sefalet ve geleceksizliğe karşı çıkacak sesimizden korkularındandır.
YTÜ'de 11 kulübümüze karşı alınan kararı kabul etmiyoruz!
#YTÜKULÜPLERİAÇ",Wed Sep 24 18:04:26 +0000 2025,,marksistfikir2,YTU
tweet,https://x.com/MrGrandey/status/1970794502303723788,1,"Hayatımda yediğim en iyi ızgara köfteyi Yıldız Teknik Üni Teknopark’ta yemek bana da sürpriz oldu.. Yolunuz düşerse kampüs içinde bulunan Ağa Lokantasına bir gidin, ciddi tavsiye",Wed Sep 24 10:16:39 +0000 2025,,MrGrandey,YTU
tweet,https://x.com/Iskendercorba/status/1966116612446335357,0,Çıkan yurt ytü ye itü den daha yakın amk yatay geçiş yapıyorum 😭,Thu Sep 11 12:28:23 +0000 2025,,Iskendercorba,YTU
tweet,https://x.com/aybarsdebruyne/status/1962501816970625354,0,ytü yemekhane 50 TL olmuş yuh amk her gün makarina yemekten götümüzde kurt çıkacak,Mon Sep 01 13:04:29 +0000 2025,ytu makine,aybarsdebruyne,YTU
tweet,https://x.com/Yeetinho07/status/1952835756835389644,1,Ytü de kampüs faresi olmak feci sarardı ya,Tue Aug 05 20:55:01 +0000 2025,,Yeetinho07,YTU
tweet,https://x.com/Yeetinho07/status/1952509222870229063,1,Dümenden itü ytü yazıp kampüs faresi olma işi,Mon Aug 04 23:17:29 +0000 2025,,Yeetinho07,YTU
tweet,https://x.com/Shizu87shine/status/1952239864977432938,0,Ytü cantasi cok cirkin ya düzgününü yapın millet o kadar yurt dısına memlekete falan gezdirip foto cekip atıyo imajimiz için daha iyi bir tasarım lazım,Mon Aug 04 05:27:09 +0000 2025,,Shizu87shine,YTU
tweet,https://x.com/suigenerisfemin/status/1951668387467153690,0,Sahtecilik belirli üniversitelerde oluyormuş en çok da YTÜ’’sinde acaba diyorum buralarda bir temizlik mi yapılmalı?,Sat Aug 02 15:36:18 +0000 2025,Türkiye,suigenerisfemin,YTU
tweet,https://x.com/KopekTehlikesi/status/1950995484325322944,1,"Yıldız Teknik Üniversitesi kampüsündeki bazı başıboş köpeklerin toplatıldığını öğrendik. Öğrenciler güvenli, temiz bir kampüs hakediyor. Teşekkür ederiz. @YildizEdu",Thu Jul 31 19:02:25 +0000 2025,,KopekTehlikesi,YTU
tweet,https://x.com/miyavolurmuyav/status/1947524422858117496,0,ah arabam olaydı da ucube ytü cehenneminde ring beklemeyeydim,Tue Jul 22 05:09:40 +0000 2025,marmara,miyavolurmuyav,YTU
tweet,https://x.com/sticky_tr/status/1946541498377588821,1,"Arkadaşlar itüye kanmayın, isimden başka bişileri yok: kampüs desen ytü daha iyi eğitim desen koç iyi rektör desen odtü iyi yani kısaca itü yerine ytü yazın",Sat Jul 19 12:03:52 +0000 2025,YTÜ Ortabahçe,sticky_tr,YTU
tweet,https://x.com/aaysenurr_celik/status/1970924552411808076,0,yine odtü yine rezalet amk imza verip emanete koyduğumuz ve kilitli durması gereken eşyaları işçiler girmiştir bulamadıysanız yapacak bir şey yok diyip geçiştirmek ne demek deli olucam ya,Wed Sep 24 18:53:25 +0000 2025,odtü,aaysenurr_celik,ODTU
tweet,https://x.com/meturoam/status/1970812687052620137,0,"açık ara ülkedeki en KÖTÜ ders seçme sistemi ==== odtü

- her şey manuel
- sürekli sais kontrolü
- ders criteriaları manuel kontrol zorunluluğu
- robot değilim testinin rastgeleliği
- vacant quota for this course",Wed Sep 24 11:28:55 +0000 2025,,meturoam,ODTU
tweet,https://x.com/Jarlaxle111/status/1964100364384325942,0,"Turkiyede üniversite mezunu olmak bir başarı değil. İsterseniz ODTÜ, İstanbul Üniversitesi, Boğaziçi veya Hacettepe gibi rezalet ama iyi sandığınız üniversitelerde okuyun hiç bir şey değişmez. Nedenlerine dair argümanları defalarca anlattım.",Fri Sep 05 22:56:32 +0000 2025,,Jarlaxle111,ODTU
tweet,https://x.com/eskirockyildizi/status/1961820175579124141,1,biz okuduğumuz okulu cimere şikayet etmiş adamız birader kimse bana devrimcilikten bahsetmesin. bekle beni odtü,Sat Aug 30 15:55:53 +0000 2025,route66,eskirockyildizi,ODTU
tweet,https://x.com/cimcime1312/status/1960061607393861933,1,odtü okuyan herkesten nefret ediyorum sırf ben okumadığım için,Mon Aug 25 19:27:58 +0000 2025,ytu,cimcime1312,ODTU
tweet,https://x.com/mechanicgenius_/status/1959968654218441204,1,Tr 1.çocuk Koç Bilgisayar yazmış bu seviyede her mühendislik iş yapar unutmayın ODTÜ İTÜ veya top seviye bir Vakıf olmadığı müddetçe EE Makine İnşaattan ayrı mühendislik yazmayın 1.’ye Bilgisayar yazdırmak ayrı bir ahmaklık izin vermeyin kötü bölüm kim yönlendiriyor bu çocukları?,Mon Aug 25 13:18:36 +0000 2025,"Austin, TX",mechanicgenius_,ODTU
tweet,https://x.com/gozdeviren/status/1959948612168765935,0,ODTÜ Sosyoloji'ye yerleşenler üzülmesin. En iyi ihtimalle herhangi bir kurumsalda IK'cı olursunuz en kötü ihtimalle ev yapımı analizlerinizle ailenizin ve dostlarınızın içini karartırsınız . Ancak her ikisini aynı anda yapamazsınız. Bunlar bir spektrumda yer alır.,Mon Aug 25 11:58:57 +0000 2025,,gozdeviren,ODTU
tweet,https://x.com/sudeinloverera/status/1958511819162628553,1,düşmediğim propagandalar: bilkent koç sabancı ya da boğaziçi odtü olmadiği sürece iyi okul kötü bölüm (dil için hacettepe ve dtcf de sayılır),Thu Aug 21 12:49:39 +0000 2025,,sudeinloverera,ODTU
tweet,https://x.com/Naze1741178/status/1958290322448163301,1,Bu tercihlerimden de pişmanım umarım bir yer çıkmaz la çok korkuyorum amk ben ODTÜ istiyorummmm bir anda kendimi Erzurum'da bulmak degil,Wed Aug 20 22:09:30 +0000 2025,,Naze1741178,ODTU
tweet,https://x.com/idwread/status/1971591368821879001,0,Odtü turumuz devam ediyo güncel kararımız Hacettepe’nin daha iyi olduğu yonunde teşekkürler,Fri Sep 26 15:03:07 +0000 2025,Hacettepe,idwread,ODTU
tweet,https://x.com/ledeyn_aa/status/1970764235170029587,1,"ODTÜ, seni çok seviyorum bunu bil AMA senin a koyayım kardeşim tmm?",Wed Sep 24 08:16:23 +0000 2025,metu | mbg,ledeyn_aa,ODTU
tweet,https://x.com/meylemsi/status/1970754890499838282,0,insan olduğumu kanıtlayana kadar canım çıktı ve hiçbir dersi alamadım teşekkürler register metu,Wed Sep 24 07:39:15 +0000 2025,odtü,meylemsi,ODTU
tweet,https://x.com/oylesnea/status/1970034225622720688,1,ODTÜ seni çok seviyorum ama bu cuma gelmek istemiyorum sana (( etkinlik iptal duası aminnn,Mon Sep 22 07:55:35 +0000 2025,"İstanbul, Türkiye",oylesnea,ODTU
tweet,https://x.com/rainywilow/status/1969129808677290310,1,"Merhabalar 🥺🥺🥺 
Kaç fav alırsam beni odtü havacılık ve uzay mühendisliğine sokarsiniz
Teşekkürler @/odtu",Fri Sep 19 20:01:45 +0000 2025,,rainywilow,ODTU
tweet,https://x.com/KimyagerUsak/status/1968234399952249234,1,"3 gündür hiçbir sorumluluğum olmadan ODTÜ'ye gidip geliyorum. Okulda kalan son arkadaşlarımla görüşüp, öğrenciyken bir sürü laf ettiğimiz hocalarla dertleşiyorum. O kadar rahatlamış hissediyorum ki! Ne kadar kızıp küsmüş olsam da, iyi ki ODTÜ'lüyüm 🥰",Wed Sep 17 08:43:43 +0000 2025,"İstanbul, Türkiye",KimyagerUsak,ODTU
tweet,https://x.com/cafervurrggu/status/1965976716179808333,1,"ODTÜ mezunlarının gurur dolu anlarına tanıklık etmek heyecan verici. Konuşma, stadyumu coşturdu ve alkışlarla karşılandı. Büyük bir başarı!",Thu Sep 11 03:12:29 +0000 2025,İliç,cafervurrggu,ODTU
tweet,https://x.com/sansliper/status/1963334073243336715,1,bugün odtü 77 mezunu bir beyfendiyle karılaştım ve bayağı konuştuk yürüdük yok böyle bisi dedemden yaşlı ama yaşıtım gibi konuşabiliom anlıyor yani olanları. odtüyü yaşat dedi en sonda ağlicaktim iyi ki odtü,Wed Sep 03 20:11:34 +0000 2025,odtü,sansliper,ODTU
tweet,https://x.com/lotrohat/status/1962871996691153388,1,bugün bilkent kartımı çıkarmış ve resmi olarak artık bir bilkentli olmuş olabilirim fakaaaatttt taşına toprağına kurban olurum odtü’m ❤️ seni çok seviyorum ve çok özleyeceğim… 🥹,Tue Sep 02 13:35:27 +0000 2025,mordor,lotrohat,ODTU
tweet,https://x.com/OmerYildiztugay/status/1962847260099678521,1,Fenerbahçeli ve ODTÜ mezunu bir Türk mühendis olmak.. Daha büyük gurur ne olabilirki 💪🏻,Tue Sep 02 11:57:09 +0000 2025,"Kadıköy, İstanbul",OmerYildiztugay,ODTU
tweet,https://x.com/r4iningbl00d/status/1962310077773140325,1,Odtü seni seviyorum,Mon Sep 01 00:22:35 +0000 2025,ODTÜ olacağım,r4iningbl00d,ODTU
tweet,https://x.com/MITAMLOVEB0T/status/1973023890906784213,0,"bi tane hoca geldi derse kadın baya genç doçent olmuş odtü’de lisans itüde yüksek belçika’da master yapmış dünyanın en iyi %2 bilim insanı listesine girmiş falan dedik oha ne kadar bilgilidir neler katar falan SLAYT OKUYOR SADECE YA 3,5 saat DERS ZATEN SADECE OKUYOR SİNİRİM BOZUK",Tue Sep 30 13:55:27 +0000 2025,"any/they/she, 20, 🇹🇷",MITAMLOVEB0T,ODTU
tweet,https://x.com/mrwhitestone_/status/1971171333414453645,0,"ders çalışmaya odtü'ye geldim. oryantasyon günüymüş hepsi nasıl heyecanlı. işte bu cahil mutluluğudur, ecnebi deyimiyle ignorance is bliss. hazırlığı bitirip bölüme geçince yaşayacakları şeyden gram haberleri yok.",Thu Sep 25 11:14:03 +0000 2025,,mrwhitestone_,ODTU
