text,tags,is_synth,university
Odtü turumuz devam ediyo güncel kararımız Hacettepe’nin daha iyi olduğu yonunde teşekkürler,0,0,ODTU
"ODTÜ, seni çok seviyorum bunu bil AMA senin a koyayım kardeşim tmm?",1,0,ODTU
insan olduğumu kanıtlayana kadar canım çıktı ve hiçbir dersi alamadım teşekkürler register metu,0,0,ODTU
ODTÜ seni çok seviyorum ama bu cuma gelmek istemiyorum sana (( etkinlik iptal duası aminnn,1,0,ODTU
"Merhabalar 🥺🥺🥺 
Kaç fav alırsam beni odtü havacılık ve uzay mühendisliğine sokarsiniz
Teşekkürler @/odtu",1,0,ODTU
"3 gündür hiçbir sorumluluğum olmadan ODTÜ'ye gidip geliyorum. Okulda kalan son arkadaşlarımla görüşüp, öğrenciyken bir sürü laf ettiğimiz hocalarla dertleşiyorum. O kadar rahatlamış hissediyorum ki! Ne kadar kızıp küsmüş olsam da, iyi ki ODTÜ'lüyüm 🥰",1,0,ODTU
"ODTÜ mezunlarının gurur dolu anlarına tanıklık etmek heyecan verici. Konuşma, stadyumu coşturdu ve alkışlarla karşılandı. Büyük bir başarı!",1,0,ODTU
bugün odtü 77 mezunu bir beyfendiyle karılaştım ve bayağı konuştuk yürüdük yok böyle bisi dedemden yaşlı ama yaşıtım gibi konuşabiliom anlıyor yani olanları. odtüyü yaşat dedi en sonda ağlicaktim iyi ki odtü,1,0,ODTU
bugün bilkent kartımı çıkarmış ve resmi olarak artık bir bilkentli olmuş olabilirim fakaaaatttt taşına toprağına kurban olurum odtü’m ❤️ seni çok seviyorum ve çok özleyeceğim… 🥹,1,0,ODTU
Fenerbahçeli ve ODTÜ mezunu bir Türk mühendis olmak.. Daha büyük gurur ne olabilirki 💪🏻,1,0,ODTU
Odtü seni seviyorum,1,0,ODTU
"bi tane hoca geldi derse kadın baya genç doçent olmuş odtü’de lisans itüde yüksek belçika’da master yapmış dünyanın en iyi %2 bilim insanı listesine girmiş falan dedik oha ne kadar bilgilidir neler katar falan SLAYT OKUYOR SADECE YA 3,5 saat DERS ZATEN SADECE OKUYOR SİNİRİM BOZUK",0,0,ODTU
"ders çalışmaya odtü'ye geldim. oryantasyon günüymüş hepsi nasıl heyecanlı. işte bu cahil mutluluğudur, ecnebi deyimiyle ignorance is bliss. hazırlığı bitirip bölüme geçince yaşayacakları şeyden gram haberleri yok.",0,0,ODTU
Allah da ODTÜ ders seçim döneminin belasını versin ya,0,0,ODTU
Odtü eğer bizden technical ders almamızı istiyorsan öncelikle technical ders acman gerekiyp???? İnsanlar tek technicalı free olarak ekledi koca bölümde 🥸,0,0,ODTU
Odtü nasıl bi okul diye sorarsanız ders seçimlerinde danışmana mail atmam gereken bi durum oldu danışmanım olmadığını farkettim ve önce danışman avına çıktım odtü bana danışman vermeyi unutmuş 😀😀,0,0,ODTU
"Odtü ders seçimi

Allah zorluk versin kolay iş",1,0,ODTU
dün gece fine shit evine çağırmıştı ders seçimim var diye gitmedim bi de üzerine istediğim hiçbir dersi alamadım odtü allah belanı versin,0,0,ODTU
"odtü ders seçimi
kolay iş allah zorluk versin",1,0,ODTU
odtü bu dönem de sorunsuz ders seçmeme izin vermediği için dönem başı sorunsuz ders seçebilme hakkım 1 kaldı,0,0,ODTU
cuma gününü boş gün yapmak için 8 boyutlu bi program yaptıydım bi hoca gelip cuma sabaha ders koymuş selam olmasın odtü,0,0,ODTU
Odtü de ders seçim haftasında yıldım ya,0,0,ODTU
Benim kuzenim ODTÜ'den mezun. Orada öğrenciyken Türk dövüş sanatı kursu alıyormuş rektörlük kapatmış kursu. Odtü öyle bi yer işte.,0,0,ODTU
"Bu yıl 35.’sini düzenleyeceğimiz ODTÜ Uluslararası Bahar Şenliğimiz, rektörlük tarafından engellenmeye çalışılırken; biz uzun bir aranın ardından yeniden şarkılar söylemek, atanmış rektörlüğe biz ODTÜ öğrencilerinin karşıs",0,0,ODTU
Odtü öğrenci işleri insanı suça sürüklüyor,0,0,ODTU
"Sentetik çimde tribün bile yok, başka üniler ""kocaman"" ODTÜ'ye geldiyor ve dandik bir sentetikte maç yapıp gidiyor. Rektörlük bu kadar hırpalanan çimlere düzgün baksa bir dandik ragbi turnuvası için 1 yıl kapalı kalmayacak Devrim için dersi tersinden aldı ve tüm stadı kapadı.",0,0,ODTU
Bir Bilkent mezunu olarak Bilkent'in bağlayacağı burs hayat kaliteniz için vazgeçilmez olmadığı sürece ODTÜ yazın. ODTÜ'de şu tutmuyor Bilkent'te tutuyor. ODTÜ'de başka bölüm yazın. ODTÜ yazın,1,0,ODTU
odtü rant'a açılmışken ve tane tane satılıyoken finallerimize neden rektörlük önünde geceli gündüzlü çalışmıyoruz anlamadım,0,0,ODTU
Düşünsene 3000 tane Hacettepe ODTÜ ve Gazi de okuyan öğrenciyi bir yerde topluyorsun ve burda internet yok şunu Avrupa'da birisi duysa baya kıskanır bizi,0,0,ODTU
odtü güz dönemi ilk hafta yorumum—&gt;okulda yürümek çok güzel ama YORUCU yemekler süper hazırlık hocaları destekleyici bazı öğrenciler alırı salak AŞIRI onun dışında güzeldi.,1,0,ODTU
odtü okulu uzatanlar topluluğu kurucam arada bi ihtiyarlar olarak mmde türk kahvesi içerek biz okula geldiğimizde yemekhane 2.85₺ ypt 15₺'ydi hazırlığında online okumuştuk ne günlerdi muhabbeti yapıcaz,1,0,ODTU
ogrenciye dunyayi terkettirme universitesi(ODTÜ) yurt puanimla ilgili bir sey yapana kadar her gun mail atip darliyorum #day8,0,0,ODTU
"ODTÜ : Bilime nasıl katkı sağlarım?

Hacettepe Üniversitesi : Yurt dışında nasıl master yapabilirim?

SELÇUK Üniversitesi : Bugün ziraat Atm'sinden para çeken kız tuşlara çok güzel basıyordun bul beni",1,0,ODTU
"Odtü ye ilk girdik güvenlik arabayı durdurdu,""hoş geldiniz hocam yeni kayıt mı dedi"" evet dedik yolu tarif etti.Ben ogluma dedim ki tam ögretmen gibiyiz ya bizi tanıdı kılığımızdan,oglum dedi ki ""anne burada bir  kültür herkes herkese hocam der"" 😁bu da burada bilmeyene dursun🤦‍♀️",1,0,ODTU
"Yazmayayım demiştim.
Ama sosyal medyada maalesef hızlıca yayıldı.

ODTÜ gibi bir Üniversitede,kurumda kürtçülük taslayıp,bölmeye çalışıp,köpürtüp üstüne bir de Güvenlik görevlisi kadın arkadaşlarımızın darp edilmesi kabul edilemez.

Bu topraklarda yaşıyor iseniz Mustafa Kemal Atatürk sayesinde yaşıyorsunuz.
Ya sevip hazmedeceksiniz ya da sektirip gideceksiniz.

#ODTÜ",0,0,ODTU
tercih dönemi onur'a abi boun yurtları kyk kadar kötü değildir herhalde ya diyordum yok abi abartma demişti artık daha kötü galiba,0,0,BOUN
itiraf boğaziçi üniversitesinden nefret ediyorum çok bktan bir üni,0,0,BOUN
isteyip gidemedigim unide (bogazici) okuyan herkesten nefret ediyorum,1,0,BOUN
Su yaşanan cinayet olayından sonra Boğaziçi gözümdeki en berbat en boktan en saçma en düdük üniversitedir. Orayı kazanmak için götünü yırtan da malın önde gidenidir.,0,0,BOUN
"Senelerce Boğaziçi'nde hocalık yapmış akademisyenler üniversiteye alınmıyorken, bir suç makinası belinde silahla elini kolunu sallaya sallaya aynı üniversiteye girip cinayet işleyebiliyor. Bu rezalet ancak size yakışırdı zaten.",0,0,BOUN
itü koç boğaziçi okuyanlardan nefret,0,0,BOUN
okulumu çok seviyorum ama hala boğaziçi’ne her gidişimde içimde bi burukluk oluyo,1,0,BOUN
bir arkadaşım sayesinde Etiler'de boğaziçi öğrencilerine indirim yapan mükemmel bir cafe keşfettim hisarüstünün boktan cafelerine mecbur değiliz,0,0,BOUN
"Bir zamanların efsane herkesin girmek için can attığı, eğitimi, manzarası, sosyal yaşamı ile bir numara olan Boğaziçi üniversitesinde cafede düğün yapılıyor ve orada bir kız öldürülüyor, bu kadar😔",0,0,BOUN
"Demek ki protestocu öğrenci ve öğretim üyelerinin geçemediği kapılardan silah geçebiliyormuş.Bravo Naci İnci,Boğaziçi Üniversitesini bu hale getirmek zaten başlıbaşına bir cinayetti.Eserinle gurur duyabilirsin.",0,0,BOUN
odtü itiraf yüzünden iyi ki boğaziçi diyorum bi süredir,1,0,BOUN
ohh okulun siralamalari dusmus harika umarim en yakin zamanda bogazici yikilir yerine avm yapilir😍😊 (ankaraliyim da,0,0,BOUN
burs için öğrenci belgesi istediler fakültem değiştiği icin belgem yok… teşekkürler boğaziçi👍,0,0,BOUN
vampir boun çok malsın çok özlemişim çok seviyorum ÇOK SEVİYORUM,1,0,BOUN
"Bugün saat 3 e kadar aynı hoca ile ders var ve bilin bakalım 2 saat sonucu ulaştığım okulda bir süre sonra ne haberi aldık. Hoca'nın arabası arza yapmış ders mers yok. 🫤
Eve dönüyorum şuan...  
Ah Boğaziçi ah kazandım diye sevineyim mi üzüleyim mi? 
Birinin ahını aldık ondan hep",0,0,BOUN
Tweetleri nedeniyle tutuklanan Boğaziçi öğrencisi Abdullah Esin'in önceden başarıyla savunduğu tez metninin teslim alınmasının akademik tarihte görülmemiş gerekçelerle geciktirilmesinin ardından (muhtemelen kamuoyu tepkisi nedeniyle) geri adım atılmış; ek süre verilmiş.,0,0,BOUN
Abdullah Esin isimli öğrencinin TeZ’ini kabul etmeyen BoğaZiçi yönetiminin de….,0,0,BOUN
7 boun ders secimi deneyimi sag olsun filmekiminden uc ayri bilet aldim asiri guzel self-dateler eyleyecegimdir🙏,0,0,BOUN
"Boğaziçi Üniversitesi’nde yaşanan barınma krizi, başarılı öğrencilerimizi bile mağdur etmektedir. Tek tercihinden yerleşen birinci sınıf öğrenciye Güney ve Kuzey Kampüs’te ders görmesine rağmen 2 saate yakın mesafedeki Kilyos Sarıtepe Yurdu dayatılmaktadır. Üniversitenin “ilk 1000 öğrenciye beş yıl barınma garantisi” taahhüdü hiçe sayılmakta, öğrencilerin eğitim hakkı, psikolojik ve sosyal hayatı gasp edilmektedir.

Yurt sonuçlarının okul açılmasına yalnızca bir hafta kala açıklanması, öğrencileri çaresiz bırakmakta, barınma hakkının ihlali anlamına gelmektedir. Bu hukuksuzluğun ve keyfiliğin kabulü mümkün değildir.

En başarılı öğrencilerimizi bile böylesi mağduriyetlere sürükleyen bu uygulamalara derhal son verilmeli, üniversitenin taahhütleri yerine getirilmeli ve barınma hakkı güvence altına alınmalıdır.

Öğrencilerin hakkı gasp edilemez, verilen sözler tutulmalıdır.",0,0,BOUN
"mezun olduktan sonra en cok ozledigim seyler
-ogrenci abonman 
-boun yemekhane
-herhangi bir biletin ogrenci hali
-dersi ekebilmek
-derste tw kaydirmak
-ders calismak
-teneffus kavrami 
-ef kantin sutlu kahve",1,0,BOUN
"Boğaziçi'nde dört yıl önce ders vermeleri engellenen Can, Mohan ve Tolga hocalar bu dönem de ders veremiyor. Dört yılda onlara ayrılan, ayrılmak zorunda bırakılan, sözleşmesi uzatılmayan yüzü aşkın hoca eklendi. Okulun fiziki durumu bir bakıma bu yıkımın aynası gibi.",0,0,BOUN
"Boğaziçi Üniversitesi'nde derslerin başlamasına 3 gün kalmış, haftasonuna giriyoruz ve güz döneminde vereceğim dersler ders yönetim sistemimiz Moodle'da hala görünmüyor. Ders için normalde tüm hazırlıklarımızı dersler başlamadan önceki hafta içinde tamamlardık. Ne mümkün!",0,0,BOUN
"erkcan hoca da gidecekmiş boğaziçi fizik bitti abi meşhur otomatik faresinden hallice bir itibarı kaldı, diploması istanbul üniversitesiyle eşdeğer olacak 10 seneye at çöpe gitsin",0,0,BOUN
Marmara işletmede lisans yapan birisi boğaziçi mis bölümüne hoca olamamalı. Şuranın maaşlarını arttırın da daha kaliteli hocalar alın.,0,0,BOUN
rezil olmuşuz millete sabahtan beri insanlar boun ders seçimi arayüzüyle alay ediyor😭😭😭,0,0,BOUN
bogazici ne mal okul olm ders almak icin nie hocaya yaziyonuz,0,0,BOUN
"Boğaziçi Üniversitesi’nin kayyum rektörü, öğrencilere kahve ikram eden profesör hakkında soruşturma açtırmış;
Kendisine koskoca rektörlük ikram edilmiş, hocanın kahve ikramını çok görmüş galiba!",0,0,BOUN
boğaziçi yurtlarındaki çamaşırhane düzenlemesini protesto etmek için rektörlük önünde leğenimle çiti çiti çamaşır yıkayacağım bu gidişle,0,0,BOUN
Boğaziçi rektörlük ilanı açıldığına göre acaba hangi AK Partili siyasetçi siyasi kariyerinden bunalıp buraya gelmeye çalışacak onu izleyeceğiz,0,0,BOUN
"bu toplum, eğitimin demokrasinin işlemesi için bir ön koşul olduğunu ne zaman öğrenecek? yök yıllardır üniversitelerin özerkliğine karışıyor; şimdi de utanmadan boun için rektörlük başvurusu açmış. sanki kayyum atamıyor, torpil yapmıyorsunuz, bırakın ya bu işleri.. şerefsizler.",0,0,BOUN
"Boğaziçi nereden nereye. Bizler okurken Rektörlük ile kütüphane aynı bina idi. Müzik dinlemeye giderdik kulaklık ile plaklardan. İstediğimiz sorunumuz olduğunda meşgul değilse Sayın Kuran ile de görüşebilirdik. Yemek? Porselen tabaklarda 
Çağ atladık.",0,0,BOUN
"Bugün Boğaziçi Üniversitesi'nde 5. kezdir diploma töreninin yapılmadığı, Naci İnci'nin mezun adayları, aileler ve hocalardan saklandığı ve Rektörlük Binasından çıkamadığı bir mezuniyet döneminin 3. gününü idrak ediyoruz.
Bu haldeyken 2. dönemde de rektör olmak istiyor. +++",0,0,BOUN
"Üniversiteleri öğrencilerden ""koruyacağınıza"" öğrencileri katillerden koruyun! Yemekhane protestosu olsa okula öğrenci almazsınız ama failler her yerde cirit atıyor. Dün Boğaziçi bugün Erciyes!
#erciyesüniversitesi",0,0,BOUN
"Hic bir zaman bizi sasirtmaktan ali koymayan bir ulkenin cocuklariyiz. Ne guzel.. 

Boğaziçi Üniversitesi öğretim üyesi Prof. Dr. Tuna Tuğcu'ya, öğrencilere kampüs içindeki kafe alanında öğrencilere kahve ikram etmesi gerekçe gösterilerek soruşturma açılmış.",0,0,BOUN
"Boğaziçi Üniversitesi Yurtlarında Öğrenci Sömürüsü.

Öğrencilerden gelen mesaj çok vahim:

     Yıllardır yurt ücretine dahil olan çamaşırhane hizmeti, bir anda özel bir firmaya ihale edilmiş.
     Artık her yıkama için 200 TL talep ediliyor. Haftada birkaç kez çamaşır yıkayan bir öğrenci için bu rakam yüzlerce lirayı buluyor.
     4 farklı yurtta öğrenciler bu uygulamaya mecbur bırakılmış.
     Öğrenciler, “Biz sömürülmek istemiyoruz!” diyerek feryat ediyor.

 Bu tablo:
•Anayasa’nın 42. maddesindeki eğitim hakkına,
•10. maddesindeki eşitlik ilkesine,
•Sosyal devlet anlayışına aykırıdır.

Öğrenciler zaten KYK bursu veya kredisiyle kıt kanaat geçinmeye çalışırken, barınma hakkı üzerinden çıkar sağlamak ahlaki ve hukuki değildir.

    Soruyorum:
Gençlerimizin en temel ihtiyacı olan çamaşır yıkama hakkı bile neden ihalelerle ranta çevriliyor?
Öğrenciler neden özel şirketlere para aktarmaya mahkûm ediliyor?

    Yetkilileri göreve çağırıyorum: 
Bu ücretli uygulama derhal iptal edilmeli, öğrencilerin barınma hakları gasp edilmemelidir.",0,0,BOUN
birinin evine gelip kalıcam en son hala yurt acilmadi 1 ay sicak su yokmus ne ettik de bokkaraya geldik anneannesinin yaninda okuyan dersten sonra dolma dolduran boun  kizi olmak isterdim hisarüstünün değerini bilemedik,0,0,BOUN
ay en kötü boklu tasarımlar itü storeda resmen yaa. düzgün hoş bi tane şey yok sinir,0,0,ITU
itü ayazağa'da yurtta bir kız 4.kattan düşerek ölmüş türkiyede bir kadının bir yerden düşüp ölmesi cinayetten başka bir şey getirmiyor aklıma can güvenliğimiz yok hukuk ypk her hafta başka bir kadının ölümünde nefret kusmaktan yoruldum sokak ortalarında yurtlarda katlediliyoruz,0,0,ITU
"itü gibi bi yere ambulansın 20dk sürede ulaşması, ulaşamaması çok korkunç. bu aynı zamanda medikonun yetersizliğini de gün yüzüne vuruyor. ne denir ki, bu kadar göz ardı edilmeyen şey olmasaydı belki sıradaşımız bizle olurdu. başımız sağ olsun ne kadar üzücü ve yetersiz bir cümle",0,0,ITU
bir gün itü bidb’yi içeriden fethedip şu amk mobil uygulamasını düzeltmelerini sağlayacağım. teknik üniversitenin mobil uygulaması clash royaleden daha kötü çalışıyor,0,0,ITU
itüde konsere giden zaten maldır aq kötü olucağı belli bi yer para verip giremeyen insanlra cidden üzüldüm rezalet bir olay umarım bi saha itü kendinde bu hakkı görüp kosnser yaptırmaz veya yaptırsın giden olmaz jajajskfkslvş,0,0,ITU
"Bir daha itü de babam çıksa konsere gitmem hayatımda bu kadar kötü bir konser yeri görmedim organizasyon şirket çok başarısızdı giremeyen insanlar,para verip bambaşka bir yerde izlemek zorunda kalan insanlar vardı he justin timberlake çok iyidi orası ayrı shsjsksj",0,0,ITU
en kötü organizasyon ödülü itü stadyum ekibine gidiyor,0,0,ITU
üniversite sınav sonucu kötü gelen ve odtü kazanamayan arkadaşlar üzülmesin bilkent veya itü tercih edebilirsiniz,0,0,ITU
uzun zaman sonra ilk kez bu kadar yorgunum teşekkürler itü,0,0,ITU
"3.sınıf ilk dönemi için seçmeli dersleribe baktığımda ileri seviye mukavemet hariç diğer seçmelileri alırım diyordum. Dersler açıklanmış, 3 ingilizce seçmeli var ve sadece biri benim kesinlikle boş bıraktığım cuma sonrası değil.. evet tam olarak o ders, teşekkürler itü",0,0,ITU
hayatimda ilk kez yapacağım binbir zorlukla halledebildigim ve bilet dahil her seyini ayarladigim yurtdisi tatilim anlık olarak kasım tatilin iptaliyle muhtemelen vizelerin şak ortasina denk geldi☠️ kalitemiz magduriyetiniz 🤡teşekkürler itu!😍,0,0,ITU
"odtu, ıtu vs kazananları gorunce gurur duyuyorum kendı kendıme 😭😭",1,0,ITU
itu metroda EXIMI gordum hala goruyorum lakin yaninda yeni sevgilisi yerine baska bi erkek var baya opusuyolar falan. ya aldatmasina sahit oluyodum ya da ÇOK EŞLİ oldugunu sevgilisine anlattı ve sevgilisi izin veriyor... iyi ki kurtulmusum,0,0,ITU
stajda 28.günüm ve itü yemekhanesinin mükemmel olduğu kanaatindeyim,1,0,ITU
suanda itu radyosu hengame dinliyorum harika herkese tavsiye ederim,1,0,ITU
Konser var diye otopark ücretini 1000TL yapan itü ailesine sonsuz teşekkürler (!),0,0,ITU
"bugün mezun olan kardeşcanlarla gurur duyuyoruz. tekrarlayalım, itü asırlardır çağdaş bir süredir yandaş",0,0,ITU
şimdi konudan çok çok bağımsız itü'yü seviyorum ya,1,0,ITU
fatih gibi bir bok çukurunda yaşayan birisi olarak 2 gün önce hayatımda ilk kez sincap gördüm. teşekkürler itü kampüsü.,1,0,ITU
Yarın finaline gireceğim dersin daha vize ve ödev notları açıklanmadı belki de vf aldım ama bilmiyorum teşekkürler itü bu konudaki yardım biletime 3 gün oldu dönüş de yapılmadı gerçekten teşekkürler,0,0,ITU
mat101 akıyor ve akmakta proje dersi yerine 50 tane havuz alsam olmaz mı @.itü,1,0,ITU
okulun ilk gunu diye 9.30 dersleri iptal olmus arkadasimin 8.30-11.30 dersi vardi 1 saat yapmaz ya dedim gitmedi kiz bir ogrendik ki ADAM DERS YAPMIS… yikil itu,0,0,ITU
hoca 5 dakika daha karışımlardan bahsederse itu kim101e dersinde horuldayarak uyumaya başlayacağım,0,0,ITU
sabahki dersler tamamen iptal edilmemiş 8:30-10:00 arası yine ders varmış amk sikim anasını sikim oc amk sikim amk sikim oc amk anasını sikim amk mk sikim oc mk amk aq mk oc itü yıkıl itü oc amk sikim oc ananı sikim mk amk itü,0,0,ITU
